,8,16,24,32
2,0.02159090909090909,0.10874439461883408,0.1695501730103806,0.3945885005636979
3,0.4812206572769953,0.1380897583429229,0.3460648148148148,0.11731207289293849
4,0.39135514018691586,0.07037457434733257,0.12602100350058343,0.002372479240806643
5,0.1422172452407615,0.26339285714285715,0.17011494252873563,0.3872901678657074
